Year,Month,State,Sale_RES,Sale_COM,Sale_IND,Sale_OTH,Sale_ALL,Price_RES,Price_COM,Price_IND,Price_OTH,Price_ALL,Rev_RES,Rev_COM,Rev_IND,Rev_OTH,Rev_ALL,Cus_RES,Cus_COM,Cus_IND,Cus_OTH,Cus_ALL,Heating_deg_days,Cooling_deg_days,Pop,Income,UR,GSP,CPI,Regions,Year-Month,Sale_ALL_no_OTH
1990,2,PA,3555.44,2403.66,3693.2,121.06,9773.35,8.55,7.73,5.76,10.1,7.31,303.93,185.9,212.56,12.22,714.61,4635946.0,527747.0,29805.0,7995.0,5201493.0,818.0,0.0,11869.645,232129.6,5.1,248307.0,132.8,Middle Atlantic ,1990-02-01,9652.3
1990,2,RI,213.48,203.63,112.99,16.0,546.1,9.58,8.68,8.19,9.04,8.94,20.45,17.68,9.25,1.45,48.83,386421.0,44944.0,2578.0,945.0,434888.0,899.0,0.0,1002.457,20482.8,5.4,21537.0,132.8,New England ,1990-02-01,530.0999999999999
1990,2,SC,1364.6,845.6,1943.78,57.26,4211.24,7.1,6.27,3.97,5.53,5.47,96.86,53.05,77.26,3.17,230.33,1421991.0,204997.0,4418.0,14901.0,1646307.0,324.0,16.0,3491.428,56295.3,4.6,65710.0,132.8,South Atlantic ,1990-02-01,4153.9800000000005
1990,2,SD,276.49,112.46,124.45,28.58,541.98,6.55,6.5,4.68,3.24,5.94,18.11,7.31,5.83,0.93,32.17,282794.0,41204.0,2065.0,8549.0,334612.0,1113.0,0.0,695.1469999999998,11430.9,3.9,12825.0,132.8,West North Central ,1990-02-01,513.4
1990,2,TN,2435.57,923.39,2744.71,78.14,6181.82,5.68,6.11,4.81,6.91,5.37,138.42,56.4,131.92,5.4,332.14,1990131.0,282191.0,16475.0,31871.0,2320668.0,485.0,8.0,4879.953,81265.6,5.0,94553.0,132.8,East South Central ,1990-02-01,6103.670000000001
1990,2,TX,5239.0,4325.04,6567.51,566.71,16698.26,6.4,5.81,3.91,5.45,5.24,335.11,251.46,257.11,30.9,874.57,6497003.0,863765.0,60592.0,91556.0,7512916.0,278.0,31.0,17007.518,296204.4,6.3,384136.0,132.8,West South Central ,1990-02-01,16131.55
1990,2,UT,373.92,349.06,440.08,65.64,1228.69,6.96,6.35,3.75,4.09,5.48,26.01,22.15,16.51,2.68,67.35,564148.0,59203.0,7606.0,3641.0,634598.0,1072.0,0.0,1725.947,25793.3,4.5,31444.0,132.8,Mountain ,1990-02-01,1163.06
1990,2,VA,2208.63,1482.96,1345.65,608.17,5645.42,6.02,6.01,4.12,5.38,5.5,133.03,89.12,55.47,32.69,310.31,2329007.0,252756.0,4946.0,35405.0,2622114.0,577.0,0.0,6199.9659999999985,129185.8,3.8,147026.0,132.8,South Atlantic ,1990-02-01,5037.24
1990,2,VT,172.19,127.13,117.15,4.09,420.57,9.53,9.78,7.88,12.15,9.17,16.42,12.43,9.23,0.5,38.58,256646.0,35440.0,1074.0,3662.0,296822.0,1217.0,0.0,563.294,10324.7,4.4,11727.0,132.8,New England ,1990-02-01,416.47
1990,2,WA,3374.31,1639.41,3230.51,353.19,8597.42,4.39,4.23,2.47,3.3,3.59,147.96,69.42,79.66,11.67,308.72,1994038.0,228335.0,10411.0,21473.0,2254257.0,804.0,0.0,4890.085,98476.0,5.3,115650.0,132.8,Pacific Contiguous ,1990-02-01,8244.23
1990,2,WI,1407.54,979.38,1465.12,60.31,3912.34,6.38,5.68,3.99,6.52,5.31,89.82,55.62,58.45,3.94,207.84,2012002.0,230192.0,6864.0,10369.0,2259427.0,1157.0,0.0,4891.567,90060.1,4.2,100313.0,132.8,East North Central ,1990-02-01,3852.04
1990,2,WV,709.68,413.26,880.9,8.48,2012.33,5.81,5.32,3.54,7.78,4.72,41.21,21.97,31.18,0.66,95.02,749789.0,95603.0,10528.0,3489.0,859409.0,673.0,0.0,1788.569,26097.0,7.8,28336.0,132.8,South Atlantic ,1990-02-01,2003.84
1990,2,WY,178.35,185.05,624.79,6.11,994.29,5.7,5.18,3.43,9.46,4.2,10.17,9.58,21.41,0.58,41.74,194820.0,38257.0,3270.0,4021.0,240368.0,1154.0,0.0,452.412,8231.9,5.4,13150.0,132.8,Mountain ,1990-02-01,988.19
1990,3,AK,161.48,170.43,37.46,12.81,382.19,9.55,8.73,8.36,14.32,9.23,15.43,14.89,3.13,1.84,35.28,196084.0,31721.0,338.0,8886.0,237029.0,,,552.414,12776.9,7.2,24987.0,133.9,Pacific Noncontiguous ,1990-03-01,369.37
1990,3,AL,1405.67,799.72,2250.05,53.22,4508.67,6.18,6.48,4.1,5.11,5.19,86.94,51.86,92.36,2.72,233.88,1639685.0,229488.0,9341.0,14910.0,1893424.0,283.0,35.0,4043.341,64029.4,6.7,71085.0,133.9,East South Central ,1990-03-01,4455.4400000000005
1990,3,AR,716.13,422.96,774.53,47.98,1961.6,7.85,6.84,4.82,7.01,6.42,56.23,28.93,37.31,3.37,125.84,993402.0,110537.0,23863.0,15633.0,1143435.0,391.0,18.0,2351.338,34283.2,6.7,38109.0,133.9,West South Central ,1990-03-01,1913.62
1990,3,AZ,1095.41,989.11,801.16,176.36,3062.06,8.18,7.9,5.24,4.87,7.13,89.59,78.15,41.95,8.59,218.28,1419578.0,159743.0,5461.0,21278.0,1606060.0,231.0,37.0,3674.36,63546.7,5.4,69322.0,133.9,Mountain ,1990-03-01,2885.6800000000003
1990,3,CA,5387.51,6081.83,4461.01,771.12,16701.47,9.97,9.07,6.36,4.06,8.4,537.18,551.46,283.62,31.32,1403.59,10493065.0,1383600.0,37864.0,47706.0,11962235.0,397.0,1.0,29911.885,640724.9,5.2,788322.0,133.9,Pacific Contiguous ,1990-03-01,15930.35
1990,3,CO,896.25,1085.21,527.83,54.97,2564.27,6.75,5.46,4.32,7.21,5.71,60.47,59.28,22.82,3.96,146.53,1392215.0,198584.0,1845.0,20092.0,1612736.0,904.0,0.0,3299.645,65348.5,5.3,74206.0,133.9,Mountain ,1990-03-01,2509.29
1990,3,CT,943.44,726.69,503.69,32.71,2206.53,9.7,9.56,7.35,12.21,9.16,91.55,69.5,37.03,4.0,202.08,1301859.0,125530.0,4734.0,4704.0,1436827.0,801.0,0.0,3284.858,86879.2,5.0,98976.0,133.9,New England ,1990-03-01,2173.82
1990,3,DC,120.96,396.2,227.04,25.38,769.58,5.34,5.36,4.17,5.72,5.02,6.46,21.23,9.46,1.45,38.61,191969.0,26537.0,164.0,36.0,218706.0,556.0,0.0,603.043,15743.5,5.7,,133.9,South Atlantic ,1990-03-01,744.2
1990,3,DE,223.6,187.82,279.19,4.17,694.78,7.89,6.68,4.25,10.08,6.11,17.63,12.55,11.87,0.42,42.48,282827.0,30883.0,618.0,756.0,315084.0,584.0,0.0,668.209,14301.5,3.8,20118.0,133.9,South Atlantic ,1990-03-01,690.6099999999999
1990,3,FL,4463.38,3823.23,1370.1,336.08,9992.8,7.79,6.65,4.95,6.78,6.93,347.6,254.27,67.8,22.8,692.48,5849276.0,705021.0,22933.0,86500.0,6663730.0,52.0,169.0,13001.749,256748.4,5.8,257242.0,133.9,South Atlantic ,1990-03-01,9656.71
1990,3,GA,1976.13,1692.83,2167.1,66.72,5902.78,7.05,7.55,4.71,8.16,6.35,139.37,127.82,102.12,5.44,374.76,2645481.0,294759.0,15082.0,20244.0,2975566.0,297.0,31.0,6498.227,115658.3,5.1,139526.0,133.9,South Atlantic ,1990-03-01,5836.0599999999995
1990,3,HI,204.6,174.7,297.37,4.87,681.54,10.37,10.49,7.86,9.63,9.3,21.21,18.32,23.39,0.47,63.38,316459.0,47997.0,705.0,1537.0,366698.0,,,1111.283,24725.6,2.8,31898.0,133.9,Pacific Noncontiguous ,1990-03-01,676.6700000000001
1990,3,IA,846.93,534.05,888.19,65.93,2335.1,7.26,5.79,3.72,5.19,5.52,61.5,30.9,33.06,3.42,128.88,1137688.0,157186.0,3773.0,11757.0,1310404.0,778.0,1.0,2776.2209999999995,48856.4,4.3,55876.0,133.9,West North Central ,1990-03-01,2269.17
1990,3,ID,550.23,272.46,571.55,4.33,1398.57,4.78,4.74,2.51,6.32,3.85,26.29,12.92,14.36,0.27,53.84,401443.0,69840.0,4462.0,3385.0,479130.0,777.0,0.0,1010.591,16277.2,5.3,17769.0,133.9,Mountain ,1990-03-01,1394.24
1990,3,IL,2698.45,2561.38,3099.79,675.0,9034.62,8.88,7.53,5.47,6.59,7.15,239.56,192.83,169.48,44.47,646.34,4367769.0,442990.0,4574.0,19656.0,4834989.0,711.0,2.0,11432.369,239993.2,6.0,277241.0,133.9,East North Central ,1990-03-01,8359.619999999999
1990,3,IN,1820.54,1222.88,2896.57,53.52,5993.52,6.75,6.1,4.1,7.95,5.35,122.93,74.6,118.71,4.25,320.49,2191036.0,242457.0,15429.0,8794.0,2457716.0,657.0,4.0,5548.007,98215.6,5.2,110084.0,133.9,East North Central ,1990-03-01,5939.990000000001
1990,3,KS,641.0,655.6,636.08,26.88,1959.57,7.59,6.6,5.06,7.37,6.43,48.64,43.24,32.19,1.98,126.06,1013671.0,156287.0,12708.0,11563.0,1194229.0,591.0,8.0,2477.5170000000007,45547.9,4.1,51274.0,133.9,West North Central ,1990-03-01,1932.6799999999998
1990,3,KY,1306.76,708.47,3004.19,197.78,5217.2,5.64,5.4,3.47,4.66,4.32,73.76,38.23,104.21,9.23,225.43,1480107.0,186216.0,8434.0,17678.0,1692435.0,503.0,13.0,3687.871,57308.7,5.7,67508.0,133.9,East South Central ,1990-03-01,5019.42
1990,3,LA,1226.49,957.31,1994.72,215.19,4393.71,7.41,7.28,4.42,7.45,6.03,90.89,69.72,88.23,16.04,264.87,1624920.0,188720.0,14488.0,19155.0,1847283.0,175.0,61.0,4213.794,64402.2,5.7,93591.0,133.9,West South Central ,1990-03-01,4178.52
1990,3,MA,1432.84,1560.52,830.09,89.73,3913.18,9.03,7.74,7.13,10.8,8.15,129.45,120.78,59.19,9.69,319.11,2319946.0,287198.0,13880.0,14333.0,2635357.0,851.0,0.0,6010.982,139277.4,5.5,158903.0,133.9,New England ,1990-03-01,3823.45
1990,3,MD,1605.26,824.21,1558.96,56.02,4044.46,6.41,5.6,4.45,7.88,5.51,102.92,46.14,69.38,4.42,222.86,1731972.0,182923.0,10648.0,1182.0,1926725.0,556.0,0.0,4791.308,110704.7,3.7,113723.0,133.9,South Atlantic ,1990-03-01,3988.4300000000003
1990,3,ME,380.85,229.15,379.69,14.38,1004.06,9.15,9.07,6.83,10.48,8.27,34.86,20.78,25.94,1.51,83.08,568073.0,67236.0,2845.0,18854.0,657008.0,1064.0,0.0,1229.724,21905.7,4.5,23343.0,133.9,New England ,1990-03-01,989.6899999999999
1990,3,MI,2125.54,1689.84,2859.54,113.41,6788.33,7.73,8.13,5.9,9.97,7.1,164.36,137.44,168.74,11.3,481.84,3661732.0,384526.0,14653.0,17310.0,4078221.0,874.0,0.0,9298.579,176975.4,7.5,189748.0,133.9,East North Central ,1990-03-01,6674.92
1990,3,MN,1245.38,644.55,1857.55,54.18,3801.66,6.55,5.72,4.04,6.5,5.18,81.57,36.88,75.03,3.52,197.0,1755161.0,196379.0,9581.0,24301.0,1985422.0,1027.0,0.0,4381.683,87584.8,4.6,100327.0,133.9,West North Central ,1990-03-01,3747.4800000000005
1990,3,MO,1648.38,1417.15,1092.85,69.3,4227.69,6.98,6.18,4.74,6.82,6.13,115.12,87.59,51.84,4.73,259.28,2143649.0,255089.0,10372.0,14382.0,2423492.0,588.0,9.0,5119.827,91682.6,5.4,104097.0,133.9,West North Central ,1990-03-01,4158.38
1990,3,MS,783.22,460.41,971.42,50.98,2266.03,6.89,7.36,4.59,8.29,6.03,53.95,33.87,44.55,4.22,136.6,998320.0,144114.0,5841.0,15789.0,1164064.0,258.0,40.0,2574.136,34288.6,7.4,38768.0,133.9,East South Central ,1990-03-01,2215.0499999999997
1990,3,MT,281.9,212.66,523.79,40.85,1059.2,5.85,5.01,3.01,3.95,4.2,16.49,10.66,15.76,1.61,44.52,342822.0,56633.0,3215.0,10174.0,412844.0,998.0,0.0,798.803,12314.5,5.5,13417.0,133.9,Mountain ,1990-03-01,1018.3499999999999
1990,3,NC,2591.24,1791.39,2469.16,127.32,6979.12,7.67,6.43,4.59,7.08,6.25,198.79,115.19,113.39,9.01,436.38,2801451.0,388208.0,14687.0,28086.0,3232432.0,373.0,16.0,6648.491,1.47,3.6,140272.0,133.9,South Atlantic ,1990-03-01,6851.79
1990,3,ND,285.91,154.08,141.46,36.76,618.2,5.76,6.14,4.72,4.09,5.52,16.47,9.47,6.68,1.5,34.13,262529.0,45370.0,2430.0,5038.0,315367.0,1038.0,0.0,636.5509999999998,10224.9,4.0,11480.0,133.9,West North Central ,1990-03-01,581.45
1990,3,NE,510.28,381.84,363.23,85.37,1340.72,6.05,5.81,4.28,5.85,5.49,30.88,22.18,15.55,4.99,73.6,649256.0,104898.0,5458.0,39855.0,799467.0,749.0,0.0,1578.6470000000004,29184.6,2.4,33776.0,133.9,West North Central ,1990-03-01,1255.35
1990,3,NH,325.44,170.38,278.03,8.47,782.31,10.17,9.42,7.54,13.07,9.11,33.1,16.06,20.97,1.11,71.24,485545.0,72114.0,1627.0,5107.0,564393.0,998.0,0.0,1110.412,23048.3,5.2,23784.0,133.9,New England ,1990-03-01,773.85
1990,3,NJ,1602.59,2171.48,1258.14,41.32,5073.54,9.79,8.68,7.12,15.16,8.69,156.85,188.39,89.58,6.27,441.1,2898533.0,386093.0,12124.0,9109.0,3305859.0,686.0,0.0,7747.257,191850.9,4.6,214845.0,133.9,Middle Atlantic ,1990-03-01,5032.21
1990,3,NM,294.21,336.56,369.94,102.03,1102.73,8.77,8.0,5.01,5.85,7.0,25.8,26.92,18.53,5.97,77.22,575602.0,84555.0,4964.0,10041.0,675162.0,581.0,0.0,1517.993,23069.1,6.4,26871.0,133.9,Mountain ,1990-03-01,1000.71
1990,3,NV,389.09,266.08,462.02,42.55,1159.74,5.94,6.49,4.26,4.01,5.33,23.12,17.28,19.7,1.7,61.8,487491.0,72146.0,785.0,1693.0,562115.0,381.0,18.0,1217.0739999999996,24821.0,4.4,31820.0,133.9,Mountain ,1990-03-01,1117.1899999999998
1990,3,NY,3311.68,3838.2,2618.11,1027.17,10795.17,11.19,10.11,5.42,7.34,9.04,370.72,388.0,141.78,75.37,975.88,6265737.0,818952.0,11874.0,29853.0,7126416.0,821.0,0.0,17979.878,432177.2,5.1,503608.0,133.9,Middle Atlantic ,1990-03-01,9767.99
1990,3,OH,3181.0,2516.77,6023.33,373.31,12094.4,7.64,7.22,3.8,6.36,5.6,243.1,181.74,228.62,23.75,677.22,4211924.0,453321.0,31255.0,18736.0,4715236.0,673.0,2.0,10847.973999999998,203214.9,5.5,228343.0,133.9,East North Central ,1990-03-01,11721.1
1990,3,OK,1112.3,813.22,939.57,159.71,3024.79,6.35,5.51,3.63,4.88,5.2,70.64,44.78,34.13,7.8,157.35,1507884.0,222492.0,14877.0,12822.0,1758075.0,444.0,12.0,3143.088,50841.8,5.5,57709.0,133.9,West South Central ,1990-03-01,2865.09
1990,3,OR,1482.36,949.66,1266.51,48.34,3746.87,4.71,4.95,3.25,5.51,4.29,69.82,47.05,41.17,2.66,160.7,1173617.0,166965.0,6922.0,9988.0,1357492.0,602.0,0.0,2854.899000000001,51780.3,5.1,57275.0,133.9,Pacific Contiguous ,1990-03-01,3698.5299999999997
1990,3,PA,3506.39,2450.26,3807.58,119.7,9883.92,8.58,7.82,5.78,10.28,7.33,300.74,191.51,219.95,12.31,724.51,4635946.0,527747.0,29805.0,7995.0,5201493.0,718.0,0.0,11880.421,232129.6,5.1,248307.0,133.9,Middle Atlantic ,1990-03-01,9764.23
1990,3,RI,209.75,204.55,112.54,16.78,543.61,9.22,8.24,7.71,8.73,8.52,19.33,16.86,8.68,1.46,46.33,386421.0,44944.0,2578.0,945.0,434888.0,815.0,0.0,1003.367,20482.8,5.6,21537.0,133.9,New England ,1990-03-01,526.84
1990,3,SC,1321.2,838.93,1993.2,56.02,4209.35,7.21,6.36,4.07,5.79,5.53,95.31,53.32,81.12,3.24,232.98,1421991.0,204997.0,4418.0,14901.0,1646307.0,266.0,34.0,3494.598,56295.3,4.5,65710.0,133.9,South Atlantic ,1990-03-01,4153.33
1990,3,SD,253.59,109.92,126.46,24.94,514.92,6.6,6.45,4.53,3.6,5.91,16.74,7.09,5.73,0.9,30.46,282794.0,41204.0,2065.0,8549.0,334612.0,894.0,0.0,695.778,11430.9,3.9,12825.0,133.9,West North Central ,1990-03-01,489.97
1990,3,TN,2214.0,884.67,2777.82,76.96,5953.45,5.69,6.3,4.79,6.82,5.38,126.0,55.71,133.16,5.25,320.12,1990131.0,282191.0,16475.0,31871.0,2320668.0,437.0,15.0,4884.384,81265.6,5.0,94553.0,133.9,East South Central ,1990-03-01,5876.49
1990,3,TX,4811.41,4297.89,6415.82,549.6,16074.72,6.84,6.28,4.14,6.09,5.59,329.24,269.81,265.33,33.5,897.87,6497003.0,863765.0,60592.0,91556.0,7512916.0,218.0,58.0,17022.96,296204.4,6.3,384136.0,133.9,West South Central ,1990-03-01,15525.119999999999
1990,3,UT,365.23,349.9,454.64,74.49,1244.26,7.08,6.36,3.71,4.16,5.47,25.86,22.24,16.89,3.1,68.09,564148.0,59203.0,7606.0,3641.0,634598.0,799.0,0.0,1727.514,25793.3,4.5,31444.0,133.9,Mountain ,1990-03-01,1169.77
1990,3,VA,2365.39,1629.9,1392.57,659.56,6047.42,6.83,6.19,4.26,5.22,5.89,161.48,100.82,59.38,34.44,356.14,2329007.0,252756.0,4946.0,35405.0,2622114.0,492.0,5.0,6205.596,129185.8,3.8,147026.0,133.9,South Atlantic ,1990-03-01,5387.860000000001
1990,3,VT,176.19,128.05,119.94,3.9,428.09,9.47,9.77,7.25,12.15,8.96,16.68,12.51,8.7,0.47,38.36,256646.0,35440.0,1074.0,3662.0,296822.0,1053.0,0.0,563.805,10324.7,4.5,11727.0,133.9,New England ,1990-03-01,424.18
1990,3,WA,3177.7,1569.36,3406.06,323.95,8477.07,4.42,4.35,2.42,3.59,3.57,140.61,68.33,82.4,11.63,302.97,1994038.0,228335.0,10411.0,21473.0,2254257.0,645.0,0.0,4894.525,98476.0,5.2,115650.0,133.9,Pacific Contiguous ,1990-03-01,8153.12
1990,3,WI,1379.65,1028.39,1655.86,56.23,4120.14,6.57,5.74,3.94,6.49,5.3,90.64,59.0,65.22,3.65,218.51,2012002.0,230192.0,6864.0,10369.0,2259427.0,914.0,0.0,4896.008,90060.1,4.1,100313.0,133.9,East North Central ,1990-03-01,4063.9000000000005
1990,3,WV,682.86,412.07,882.32,8.14,1985.38,5.78,5.4,3.53,7.95,4.71,39.48,22.23,31.17,0.65,93.53,749789.0,95603.0,10528.0,3489.0,859409.0,578.0,6.0,1790.193,26097.0,7.7,28336.0,133.9,South Atlantic ,1990-03-01,1977.25
1990,3,WY,163.98,185.03,646.14,6.96,1002.1,5.83,5.24,3.53,9.01,4.26,9.57,9.7,22.81,0.63,42.71,194820.0,38257.0,3270.0,4021.0,240368.0,1014.0,0.0,452.822,8231.9,5.4,13150.0,133.9,Mountain ,1990-03-01,995.15
1990,4,AK,130.37,154.7,44.68,14.23,343.97,10.27,9.19,8.02,13.64,9.63,13.39,14.22,3.58,1.94,33.13,196084.0,31721.0,338.0,8886.0,237029.0,,,553.057,12962.3,7.2,24987.0,134.2,Pacific Noncontiguous ,1990-04-01,329.75
1990,4,AL,1289.66,805.48,2246.2,52.5,4393.84,6.93,6.65,4.23,5.43,5.48,89.32,53.53,95.01,2.85,240.72,1639685.0,229488.0,9341.0,14910.0,1893424.0,158.0,29.0,4048.047,64720.4,6.7,71085.0,134.2,East South Central ,1990-04-01,4341.34
1990,4,AR,669.83,421.23,788.68,47.09,1926.83,7.93,6.98,4.7,6.84,6.37,53.1,29.4,37.09,3.22,122.81,993402.0,110537.0,23863.0,15633.0,1143435.0,194.0,21.0,2354.075,34800.1,6.7,38109.0,134.2,West South Central ,1990-04-01,1879.74
1990,4,AZ,893.95,995.96,797.48,202.83,2890.22,8.97,8.02,5.56,5.17,7.43,80.19,79.85,44.34,10.48,214.86,1419578.0,159743.0,5461.0,21278.0,1606060.0,86.0,132.0,3678.637,64347.4,5.4,69322.0,134.2,Mountain ,1990-04-01,2687.3900000000003
1990,4,CA,4815.88,6100.35,4239.32,684.68,15840.24,9.68,8.74,6.25,4.54,8.18,466.1,533.03,264.98,31.07,1295.18,10493065.0,1383600.0,37864.0,47706.0,11962235.0,225.0,19.0,29946.702,647236.2,5.3,788322.0,134.2,Pacific Contiguous ,1990-04-01,15155.550000000001
1990,4,CO,799.9,1049.92,526.07,50.11,2425.99,7.06,5.77,4.53,7.81,5.97,56.48,60.61,23.82,3.91,144.83,1392215.0,198584.0,1845.0,20092.0,1612736.0,609.0,0.0,3303.486,66318.8,5.3,74206.0,134.2,Mountain ,1990-04-01,2375.8900000000003
1990,4,CT,805.22,807.06,486.14,28.8,2127.23,9.65,8.72,7.19,13.2,8.78,77.72,70.34,34.95,3.8,186.81,1301859.0,125530.0,4734.0,4704.0,1436827.0,524.0,0.0,3288.682,87532.5,5.0,98976.0,134.2,New England ,1990-04-01,2098.42
1990,4,DC,105.25,366.3,217.14,25.5,714.19,5.29,5.45,4.26,5.67,5.08,5.56,19.98,9.26,1.45,36.25,191969.0,26537.0,164.0,36.0,218706.0,340.0,0.0,603.745,15935.7,6.0,,134.2,South Atlantic ,1990-04-01,688.69
1990,4,DE,202.88,175.43,271.66,4.15,654.12,8.17,6.46,4.3,10.2,6.12,16.58,11.33,11.69,0.42,40.02,282827.0,30883.0,618.0,756.0,315084.0,356.0,0.0,668.987,14500.1,3.8,20118.0,134.2,South Atlantic ,1990-04-01,649.97
1990,4,FL,4449.67,3895.55,1366.79,346.88,10058.9,7.9,6.73,5.01,7.13,7.03,351.49,262.18,68.54,24.73,706.95,5849276.0,705021.0,22933.0,86500.0,6663730.0,14.0,187.0,13016.883,259768.4,5.8,257242.0,134.2,South Atlantic ,1990-04-01,9712.01
1990,4,GA,1818.4,1664.67,2171.09,71.86,5726.01,7.31,7.58,4.77,7.96,6.43,132.96,126.12,103.48,5.72,368.28,2645481.0,294759.0,15082.0,20244.0,2975566.0,177.0,21.0,6505.79,117583.4,5.1,139526.0,134.2,South Atlantic ,1990-04-01,5654.16
1990,4,HI,188.15,176.85,305.42,5.01,675.43,10.64,10.59,8.04,9.76,9.45,20.03,18.73,24.56,0.49,63.8,316459.0,47997.0,705.0,1537.0,366698.0,,,1112.576,25239.8,2.8,31898.0,134.2,Pacific Noncontiguous ,1990-04-01,670.4200000000001
1990,4,IA,767.87,495.49,859.4,65.15,2187.91,7.49,5.91,3.66,6.52,5.6,57.52,29.3,31.44,4.25,122.52,1137688.0,157186.0,3773.0,11757.0,1310404.0,503.0,0.0,2779.453,49558.5,4.3,55876.0,134.2,West North Central ,1990-04-01,2122.76
1990,4,ID,401.04,347.63,546.25,10.43,1305.35,4.85,4.36,2.58,7.39,3.79,19.46,15.16,14.1,0.77,49.48,401443.0,69840.0,4462.0,3385.0,479130.0,450.0,3.0,1011.767,16473.8,5.4,17769.0,134.2,Mountain ,1990-04-01,1294.92
1990,4,IL,2367.13,2373.41,3022.68,623.35,8386.57,9.05,7.53,5.18,6.53,7.04,214.32,178.83,156.62,40.68,590.46,4367769.0,442990.0,4574.0,19656.0,4834989.0,461.0,0.0,11445.676,242592.2,5.9,277241.0,134.2,East North Central ,1990-04-01,7763.219999999999
1990,4,IN,1655.21,1163.57,2915.52,48.09,5782.39,6.85,6.1,3.97,8.43,5.26,113.41,70.98,115.79,4.05,304.23,2191036.0,242457.0,15429.0,8794.0,2457716.0,450.0,0.0,5554.465,99851.4,5.2,110084.0,134.2,East North Central ,1990-04-01,5734.299999999999
1990,4,KS,607.84,668.81,665.33,27.35,1969.34,7.47,6.69,5.12,7.69,6.42,45.41,44.76,34.08,2.1,126.36,1013671.0,156287.0,12708.0,11563.0,1194229.0,368.0,4.0,2480.401,46268.2,4.1,51274.0,134.2,West North Central ,1990-04-01,1941.98
1990,4,KY,1203.02,679.38,2796.29,184.73,4863.42,5.69,5.33,3.5,4.66,4.34,68.47,36.2,97.91,8.61,211.19,1480107.0,186216.0,8434.0,17678.0,1692435.0,340.0,1.0,3692.164,58101.2,5.7,67508.0,134.2,East South Central ,1990-04-01,4678.69
1990,4,LA,1206.7,983.29,2084.09,243.11,4517.19,7.48,7.18,4.19,6.42,5.84,90.28,70.61,87.37,15.6,263.86,1624920.0,188720.0,14488.0,19155.0,1847283.0,55.0,92.0,4218.699000000001,65516.4,5.7,93591.0,134.2,West South Central ,1990-04-01,4274.08
1990,4,MA,1280.82,1460.41,818.39,103.23,3662.86,9.16,7.81,7.32,10.3,8.24,117.29,114.01,59.92,10.64,301.85,2319946.0,287198.0,13880.0,14333.0,2635357.0,573.0,0.0,6017.979,140333.0,5.7,158903.0,134.2,New England ,1990-04-01,3559.62
1990,4,MD,1456.66,786.85,1442.18,54.6,3740.29,6.58,5.7,4.47,8.07,5.6,95.84,44.85,64.45,4.41,209.55,1731972.0,182923.0,10648.0,1182.0,1926725.0,340.0,0.0,4796.885,111920.6,3.8,113723.0,134.2,South Atlantic ,1990-04-01,3685.69
1990,4,ME,334.02,209.37,386.47,15.14,945.0,9.1,7.04,5.15,10.37,7.05,30.4,14.74,19.91,1.57,66.62,568073.0,67236.0,2845.0,18854.0,657008.0,687.0,0.0,1231.156,22032.4,4.6,23343.0,134.2,New England ,1990-04-01,929.86
1990,4,MI,1940.52,1578.52,2847.45,106.05,6472.55,7.87,8.3,6.0,10.68,7.2,152.76,130.98,170.76,11.33,465.83,3661732.0,384526.0,14653.0,17310.0,4078221.0,533.0,0.0,9309.402,179467.4,7.4,189748.0,134.2,East North Central ,1990-04-01,6366.49
1990,4,MN,1168.95,642.23,1905.35,52.67,3769.21,6.64,5.8,3.96,7.1,5.15,77.63,37.24,75.45,3.74,194.05,1755161.0,196379.0,9581.0,24301.0,1985422.0,638.0,0.0,4386.7840000000015,88455.7,4.6,100327.0,134.2,West North Central ,1990-04-01,3716.53
1990,4,MO,1545.77,1352.63,1067.01,66.98,4032.4,7.12,6.29,4.67,6.99,6.19,110.01,85.07,49.82,4.68,249.59,2143649.0,255089.0,10372.0,14382.0,2423492.0,363.0,3.0,5125.786,92706.4,5.3,104097.0,134.2,West North Central ,1990-04-01,3965.41
1990,4,MS,739.41,470.06,998.5,49.8,2257.76,7.08,7.36,4.59,8.27,6.06,52.32,34.61,45.8,4.12,136.86,998320.0,144114.0,5841.0,15789.0,1164064.0,123.0,44.0,2577.133,34709.5,7.3,38768.0,134.2,East South Central ,1990-04-01,2207.97
1990,4,MT,253.36,207.15,523.84,33.27,1017.62,5.21,4.65,2.47,4.06,3.65,13.2,9.64,12.96,1.35,37.16,342822.0,56633.0,3215.0,10174.0,412844.0,694.0,0.0,799.7330000000002,12483.5,5.5,13417.0,134.2,Mountain ,1990-04-01,984.35
1990,4,NC,2376.42,1798.93,2522.87,122.9,6821.13,7.76,6.26,4.53,7.12,6.16,184.43,112.59,114.2,8.74,419.96,2801451.0,388208.0,14687.0,28086.0,3232432.0,216.0,9.0,6656.229,1.36,3.7,140272.0,134.2,South Atlantic ,1990-04-01,6698.22
1990,4,ND,255.69,147.52,157.04,38.54,598.78,6.08,6.37,4.61,3.55,5.6,15.56,9.39,7.25,1.37,33.56,262529.0,45370.0,2430.0,5038.0,315367.0,687.0,0.0,637.2909999999998,10330.1,4.0,11480.0,134.2,West North Central ,1990-04-01,560.25
