Year	Month	State	Rev_RES	Rev_COM	Rev_IND	Rev_OTH	Rev_ALL
2003	11	MT	25.31	24.99	15.23	0	65.54
2003	11	NC	251.41	206.1	118.03	0	575.54
2003	11	ND	20.05	16.78	9.73	0	46.56
2003	11	NE	41.19	36.12	23.24	0	100.55
2003	11	NH	38.68	34.02	18.64	0	91.34
2003	11	NJ	196.72	258.31	79.23	1.16	535.41
2003	11	NM	32.54	46.28	23.06	0	101.88
2003	11	NV	51.01	55.3	51.51	0	157.81
2003	11	NY	490.92	683.96	117.91	19.51	1312.3
2003	11	OH	276.88	253.63	239.59	0.02	770.11
2003	11	OK	78.28	68.21	46	0	192.49
2003	11	OR	105.85	81.98	45.38	0.08	233.29
2003	11	PA	339.16	285.15	222.83	4.29	851.43
2003	11	RI	27.66	30.43	9.88	0	67.97
2003	11	SC	128.48	99.17	101.2	0	328.84
2003	11	SD	21.49	17.2	5.95	0	44.65
2003	11	TN	162.04	150.03	110.19	0	422.25
2003	11	TX	646.27	529.31	421.19	0.51	1597.29
2003	11	UT	34.32	39.49	22.62	0.13	96.56
2003	11	VA	214.19	181.46	64.28	0.74	460.67
2003	11	VT	20.68	17.45	9.97	0	48.1
2003	11	WA	168.6	145.36	63.95	0.28	378.19
2003	11	WI	144.95	106.13	95.28	0	346.36
2003	11	WV	48.28	31.24	34.49	0	114.02
2003	11	WY	14.68	16.09	22.99	0	53.77
2003	12	AK	25.96	24.11	7.8	0	57.87
2003	12	AL	188.61	108.19	107.91	0	404.71
2003	12	AR	81.63	43.7	50.65	0	175.97
2003	12	AZ	151.49	126.77	43.54	0	321.8
2003	12	CA	934.93	1043.26	367.23	3.78	2349.21
2003	12	CO	114.9	104.88	41.74	0.21	261.72
2003	12	CT	143.89	102.82	30.5	1.32	278.53
2003	12	DC	10.4	39.07	1.95	1.48	52.9
2003	12	DE	28.3	21.64	17.54	0	67.48
2003	12	FL	744.48	506.03	85.24	0.58	1336.34
2003	12	GA	291.16	210.29	104.22	0.67	606.34
2003	12	HI	43.24	42.94	38.23	0	124.4
2003	12	IA	88.93	53.15	52.55	0	194.63
2003	12	ID	43.73	24.95	18.68	0	87.37
2003	12	IL	302.69	268.66	158.82	2.04	732.21
2003	12	IN	195.16	105.32	149.61	0.2	450.29
2003	12	KS	70.27	62.71	35.73	0	168.71
2003	12	KY	135.79	79.39	112.89	0	328.07
2003	12	LA	145.55	118.29	121.9	0.01	385.75
2003	12	MA	213.61	227.49	72.92	1.2	515.22
2003	12	MD	175.99	92.94	98.09	2.81	369.82
2003	12	ME	48.97	38.77	20.81	0	108.55
2003	12	MI	253.76	215.29	158.6	0.02	627.67
2003	12	MN	137.12	102.22	73.62	0	312.96
2003	12	MO	175.68	119.09	46.37	0	341.14
2003	12	MS	91.77	67.99	55.63	0	215.39
2003	12	MT	32.53	26.98	15.82	0	75.34
2003	12	NC	372.03	219.54	107.55	0	699.12
2003	12	ND	21.75	18.01	8.15	0	47.91
2003	12	NE	48.45	38.61	28.68	0	115.74
2003	12	NH	48.51	37.67	17.66	0	103.84
2003	12	NJ	248	254.74	82.84	1.39	586.97
2003	12	NM	38.72	45.19	22.19	0	106.1
2003	12	NV	70.08	54.71	58.47	0	183.25
2003	12	NY	552.45	724.5	114.74	21.21	1412.89
2003	12	OH	372.88	269.37	217.03	0.02	859.29
2003	12	OK	104.54	71.44	42.28	0	218.26
2003	12	OR	136.66	82.49	43.69	0.08	262.92
2003	12	PA	445.26	316.65	216.59	4.48	982.98
2003	12	RI	34.26	32.87	10.71	0	77.84
2003	12	SC	190.12	103.98	95.84	0	389.94
2003	12	SD	24.34	18.35	5.7	0	48.4
2003	12	TN	220.56	152.26	109.88	0	482.7
2003	12	TX	737.95	542.4	419.85	0.49	1700.7
2003	12	UT	43.82	40.76	22.54	0.09	107.21
2003	12	VA	300.52	197.16	65.33	0.79	563.8
2003	12	VT	24.13	18.21	10.52	0	52.86
2003	12	WA	229.76	156.9	65.53	0.31	452.49
2003	12	WI	169.33	115.15	95.35	0	379.84
2003	12	WV	69.41	34.01	35.86	0	139.29
2003	12	WY	13.83	10.79	19.65	0	44.27
2004	1	AK	27.31	25.54	7.77	0	60.62
2004	1	AL	212.98	115.17	110.51	0	438.66
2004	1	AR	94.89	41.66	51.51	0	188.06
2004	1	AZ	157.37	123.22	46.58	0	327.17
2004	1	CA	942.88	981.94	307.93	4.63	2237.38
2004	1	CO	111.53	102.03	42.29	0.1	255.96
2004	1	CT	163.03	120.6	35.33	1.31	320.27
2004	1	DC	14.54	46.1	1.28	0.74	62.67
2004	1	DE	33.67	22.91	16.46	0	73.04
2004	1	FL	837.2	498.6	91.18	0.6	1427.58
2004	1	GA	349.48	216.24	111.9	0.73	678.35
2004	1	HI	45.01	41.8	38.73	0	125.54
2004	1	IA	105.16	58.28	52.16	0	215.6
2004	1	ID	52.46	23.38	20.34	0	96.18
2004	1	IL	337.7	268.6	172.97	2.26	781.53
2004	1	IN	221.53	114.45	149.59	0.15	485.72
2004	1	KS	75.9	64.8	39.22	0	179.92
2004	1	KY	158.62	80.75	111.96	0	351.33
2004	1	LA	175.35	121.33	123.5	0.07	420.25
2004	1	MA	229.6	232.31	77.3	1.98	541.19
2004	1	MD	202.09	92.64	104.24	2.32	401.29
2004	1	ME	58.39	41.91	21.95	0	122.24
2004	1	MI	272.68	228.25	123.2	0.03	624.16
2004	1	MN	152.28	101.58	76.4	0.04	330.32
2004	1	MO	197.18	119.93	46.81	0.04	363.96
2004	1	MS	112.69	69.9	57.37	0	239.96
2004	1	MT	33.46	25.92	15.64	0	75.02
2004	1	NC	434.05	219.99	105.86	0	759.9
2004	1	ND	26.55	19.24	9.95	0	55.75
2004	1	NE	52.99	36.49	22.09	0	111.57
2004	1	NH	53.33	39.99	18.07	0	111.38
2004	1	NJ	276.2	281.37	87.25	3.6	648.42
2004	1	NM	42.72	44.97	21.8	0	109.48
2004	1	NV	72.66	51.18	56.74	0	180.58
2004	1	NY	596.02	762.4	118.19	16.42	1493.02
2004	1	OH	433.59	284.18	230.64	0.45	948.86
2004	1	OK	111.77	69.65	45.26	0	226.68
2004	1	OR	156.51	86.6	42.72	0.07	285.9
2004	1	PA	491	318	229.33	4.86	1043.2
2004	1	RI	35.97	32.9	10.93	0	79.81
2004	1	SC	220.96	105.71	93.74	0	420.4
2004	1	SD	27.26	18.26	6.2	0	51.72
2004	1	TN	273.66	161.13	113.69	0.01	548.49
2004	1	TX	826.1	547.66	452.19	0.29	1826.25
2004	1	UT	46.19	38.76	25.5	0.2	110.65
2004	1	VA	353.1	212.92	67.55	0.55	634.12
2004	1	VT	28.36	19.56	11.71	0	59.62
2004	1	WA	252.38	155.74	64.6	0.25	472.98
2004	1	WI	188.19	113.53	99.93	0	401.65
2004	1	WV	81.71	33.17	32.6	0.03	147.51
2004	1	WY	16.75	16.19	27.55	0	60.5
2004	2	AK	23.71	23.46	7.24	0	54.41
2004	2	AL	186.61	109.35	108.24	0	404.21
2004	2	AR	90.27	40.86	51.27	0	182.4
2004	2	AZ	145.23	125.03	46.48	0	316.75
2004	2	CA	774.65	931.8	328.92	4.29	2039.66
2004	2	CO	105.97	101.48	43.57	0.1	251.11
2004	2	CT	138.26	115.54	34.98	1.36	290.15
2004	2	DC	11.8	47.75	1.11	2.9	63.56
2004	2	DE	35.3	23.21	15.94	0	74.44
2004	2	FL	745.61	482.48	87.07	0.59	1315.75
2004	2	GA	322.38	215.62	111.57	0.69	650.25
2004	2	HI	40.99	43.05	37.77	0	121.81
2004	2	IA	92.12	58.61	55.03	0	205.77
2004	2	ID	40.28	26.36	19.16	0	85.8
2004	2	IL	288.5	275.1	161.4	3.08	728.08
2004	2	IN	199.4	110.89	154.71	0.14	465.13
2004	2	KS	68.08	61.92	38.06	0	168.06
2004	2	KY	144.46	76.37	106.62	0	327.46
2004	2	LA	158.36	119.84	124.78	0.07	403.05
2004	2	MA	202.22	213.62	71.99	1.78	489.62
2004	2	MD	192.61	83.14	98.82	2.63	377.2
2004	2	ME	46.08	37.61	18.98	0	102.66
2004	2	MI	229.82	223.48	133.62	0.03	586.94
2004	2	MN	132.74	97.86	78.36	0.03	309
2004	2	MO	182.57	112.66	47.1	0.04	342.38
2004	2	MS	104.51	70.02	57.63	0	232.16
2004	2	MT	28.12	24.46	14.29	0	66.86
2004	2	NC	409.83	215.86	107.19	0	732.88
2004	2	ND	23.93	18.63	9.67	0	52.23
2004	2	NE	49.1	37.87	25.84	0	112.81
2004	2	NH	48.44	38.82	19.76	0	107.02
2004	2	NJ	244.89	265.84	84.32	3.39	598.44
2004	2	NM	38.8	43.71	21.97	0	104.48
2004	2	NV	63.44	52.35	56.19	0	171.98
2004	2	NY	584.91	745.29	120.68	15.56	1466.44
2004	2	OH	355.93	263.82	223.25	0.39	843.39
2004	2	OK	107.24	69.56	46.91	0	223.71
2004	2	OR	135.46	86.21	42.24	0.11	264.01
2004	2	PA	422.41	290.83	216.83	5.6	935.67
2004	2	RI	30.31	28.02	9.65	0	67.98
2004	2	SC	202.66	101.98	93.63	0	398.27
2004	2	SD	26.06	17.9	6.45	0	50.4
2004	2	TN	263.06	157.36	117.14	0.01	537.57
2004	2	TX	786.55	505.14	438.54	0.3	1730.52
2004	2	UT	37.67	40.18	24.59	0.1	102.54
2004	2	VA	310.62	191.24	64.49	1.03	567.38
2004	2	VT	24.96	18.39	10.91	0	54.27
2004	2	WA	224.89	155.23	66.24	0.24	446.6
2004	2	WI	159.11	107.62	102.6	0	369.33
2004	2	WV	65.79	31.74	33.37	0.04	130.94
2004	2	WY	16.22	16.62	21.41	0	54.25
2004	3	AK	21.43	23.05	7.57	0	52.04
2004	3	AL	163.74	116.31	117.07	0	397.12
2004	3	AR	79.78	40.51	49.28	0	169.57
2004	3	AZ	142.97	133.88	48.68	0	325.53
2004	3	CA	804.92	1028.79	333.37	4.55	2171.63
2004	3	CO	98.97	103.33	44.51	0.08	246.9
2004	3	CT	130.57	103.89	36.75	1.24	272.46
2004	3	DC	9.01	44.1	0.95	0.65	54.72
2004	3	DE	28.3	21.97	15.72	0	65.99
2004	3	FL	686.21	498.97	94.28	0.62	1280.08
2004	3	GA	275.31	218.96	120.56	0.72	615.55
2004	3	HI	43.69	44.76	39.91	0	128.36
2004	3	IA	79.97	50.18	59.72	0	189.86
2004	3	ID	36.9	23.16	20.17	0	80.23
2004	3	IL	275.05	279.19	168.47	2.21	724.92
2004	3	IN	178.08	111.91	169.57	0.13	459.69
2004	3	KS	62.59	61.93	38.89	0	163.41
2004	3	KY	115.96	76.44	113.59	0	305.98
2004	3	LA	146.58	122.96	123.3	0.07	392.9
2004	3	MA	181.46	214.08	72.36	1.54	469.45
2004	3	MD	161.3	87.88	97.45	2.53	349.16
2004	3	ME	44.39	37.26	20.32	0	101.96
2004	3	MI	225.33	242.6	140.46	0.02	608.41
2004	3	MN	124.92	99.65	77.31	0.06	301.93
2004	3	MO	158.07	116.41	47.76	0.04	322.28
2004	3	MS	92.8	70.26	58.58	0	221.64
2004	3	MT	27.86	26.53	14.03	0	68.42
2004	3	NC	339	216.96	117.31	0	673.28
2004	3	ND	21.38	18.9	10.08	0	50.36
2004	3	NE	45.02	35.74	29	0	109.75
2004	3	NH	43.96	38.21	19.53	0	101.71
2004	3	NJ	219.37	282.78	85.09	2.7	589.93
2004	3	NM	36.6	45.3	22.87	0	104.77
2004	3	NV	60.37	54.98	60.86	0	176.22
2004	3	NY	534.58	708.9	110.98	14.31	1368.77
2004	3	OH	344.38	289.58	239.04	0.46	873.46
2004	3	OK	96	72.98	49.59	0	218.57
2004	3	OR	121	84.61	48.27	0.08	253.95
2004	3	PA	396.52	309.65	229.83	4.83	940.83
2004	3	RI	29.55	30.85	10.92	0	71.32
2004	3	SC	162.48	100.65	98.94	0	362.07
2004	3	SD	23.26	17.3	6.75	0	47.31
2004	3	TN	210.2	150.38	117.9	0.01	478.5
2004	3	TX	696.9	541.11	460.76	0.39	1699.17
2004	3	UT	36.58	37.94	20.65	0.17	95.35
2004	3	VA	252	191.48	65.73	0.89	510.11
2004	3	VT	23.09	18.42	10.81	0	52.32
2004	3	WA	215.18	150.57	88.8	0.23	454.78
2004	3	WI	148.33	109.06	105.34	0	362.73
2004	3	WV	58.53	31.59	34.56	0.02	124.71
2004	3	WY	14.35	15.37	25.22	0	54.94
2004	4	AK	21.34	23.57	7.17	0	52.08
2004	4	AL	146.18	116.73	127.42	0	390.34
2004	4	AR	70.47	44.14	56.55	0	171.16
2004	4	AZ	139.32	140.56	48.6	0	328.48
2004	4	CA	674.83	979.47	351.83	4.02	2010.15
2004	4	CO	93.1	106.89	47.56	0.08	247.64
2004	4	CT	112.79	103.74	33.74	1.18	251.45
2004	4	DC	8.1	43.59	1.28	2.81	55.78
2004	4	DE	26.41	22.02	15.34	0	63.77
2004	4	FL	695.49	498.44	90.69	0.56	1285.18
2004	4	GA	240.85	219.75	125.72	0.7	587.01
2004	4	HI	43.65	44.76	40.05	0	128.46
2004	4	IA	73.32	53.88	55.48	0	182.69
2004	4	ID	29.46	22.22	24.14	0	75.82
2004	4	IL	237.86	270.52	166.99	1.82	677.18
2004	4	IN	156.8	108.35	165.33	0.12	430.6
2004	4	KS	57.84	66.49	40.36	0	164.7
2004	4	KY	100.33	73.3	114.03	0	287.66
2004	4	LA	128.8	122.76	134.54	0.07	386.17
2004	4	MA	165.68	202.06	62.63	1.46	431.84
2004	4	MD	147.06	90.14	96.11	2.53	335.84
2004	4	ME	40.63	29.34	16.6	0	86.57
2004	4	MI	189.1	226.21	131.38	0.02	546.7
2004	4	MN	106.7	91.48	79.99	0.04	278.22
2004	4	MO	135.02	112.17	49.93	0.04	297.16
2004	4	MS	87.15	74.9	64.09	0	226.14
2004	4	MT	23.22	24.74	14.47	0	62.44
2004	4	NC	288.3	213.68	113.69	0	615.67
2004	4	ND	18.07	16.57	10.01	0	44.65
2004	4	NE	38.18	36.69	27.49	0	102.36
2004	4	NH	40.22	35.24	18.97	0	94.42
2004	4	NJ	197.59	261.24	84.89	2.48	546.2
2004	4	NM	32.71	45.78	23.53	0	102.02
2004	4	NV	53.47	53.91	61.7	0	169.08
2004	4	NY	488.82	675.21	121.1	15.84	1300.97
2004	4	OH	292.29	268.54	238.04	0.43	799.3
2004	4	OK	88.38	83.27	56.9	0	228.56
2004	4	OR	100.55	76.35	43.91	0.06	220.87
2004	4	PA	344.59	287.64	224.8	5.14	862.17
2004	4	RI	26.09	26.72	9.14	0	61.95
2004	4	SC	140.89	101.78	100.18	0	342.85
2004	4	SD	20.4	16.89	6.6	0	43.89
2004	4	TN	182.52	151.96	123.19	0.01	457.68
2004	4	TX	680.72	577.72	483.62	0.58	1742.64
2004	4	UT	32.58	43.81	22.83	0.1	99.32
2004	4	VA	222.23	189.94	69.11	0.69	481.97
2004	4	VT	20.45	17.1	9.64	0	47.19
2004	4	WA	170.25	137.2	66.38	0.22	374.04
2004	4	WI	136.4	106.23	106.92	0	349.55
2004	4	WV	48.85	29.97	34.93	0.02	113.77
2004	4	WY	11.98	16.64	26.01	0	54.63
2004	5	AK	18.9	23.14	7.45	0	49.49
2004	5	AL	175.23	131.33	130.03	0	436.59
2004	5	AR	76.29	51.2	60.94	0	188.43
2004	5	AZ	200.15	168.38	57.82	0	426.34
2004	5	CA	703.47	1002.48	345.36	3.99	2055.3
2004	5	CO	97.39	111.28	48.49	0.08	257.24
2004	5	CT	108.84	114.69	37.31	1.29	262.14
2004	5	DC	11.25	63.06	1.3	0.8	76.42
2004	5	DE	24.69	22.56	15.89	0	63.14
2004	5	FL	737.15	541.02	100.96	0.56	1379.69
2004	5	GA	294.83	250.97	141.54	0.71	688.04
2004	5	HI	45.25	48.64	42.78	0	136.67
2004	5	IA	77.4	57.6	61.99	0	196.98
2004	5	ID	27.62	21.95	36.16	0	85.73
2004	5	IL	255.09	294.11	187.25	2.04	738.49
2004	5	IN	160.74	120.21	170.68	0.1	451.74
2004	5	KS	73.57	75.4	43.58	0	192.54
2004	5	KY	107.03	88.78	122.35	0	318.17
2004	5	LA	154.22	131.68	132.47	0.1	418.47
2004	5	MA	159.2	208.72	63.92	1.25	433.1
2004	5	MD	154.62	113.07	91.59	2.57	361.84
2004	5	ME	36.96	31.15	18.64	0	86.75
2004	5	MI	197.67	239.96	142.61	0.02	580.26
2004	5	MN	109.66	104.57	82.31	0.03	296.57
2004	5	MO	165.15	153.58	62.82	0.04	381.59
2004	5	MS	98.54	80.09	63.64	0	242.27
2004	5	MT	22.18	25.08	15.31	0	62.58
2004	5	NC	294.53	233.02	133.82	0	661.38
2004	5	ND	16.94	16.95	9.73	0	43.63
2004	5	NE	40.46	39.59	27.84	0	107.88
2004	5	NH	37.58	39.21	19.58	0	96.37
2004	5	NJ	221.77	310.46	95.87	2.42	630.53
2004	5	NM	36.84	51.86	26.23	0	114.93
2004	5	NV	82.7	67.23	74.27	0	224.2
2004	5	NY	473.4	715.72	112.91	15.07	1317.1
2004	5	OH	284.53	285.28	260.15	0.38	830.35
2004	5	OK	105.63	89.96	55.74	0	251.33
2004	5	OR	84.1	82.14	42.04	0.11	208.38
2004	5	PA	346.27	323.86	244.39	4.6	919.12
2004	5	RI	25.16	28.14	10.22	0	63.52
2004	5	SC	164.93	118.13	116.26	0	399.32
2004	5	SD	19.39	17.18	6.86	0	43.43
2004	5	TN	176.43	158.47	132.27	0.01	467.18
2004	5	TX	846.26	628.82	498.92	0.46	1974.46
2004	5	UT	39.51	47.57	26.41	0.14	113.64
2004	5	VA	267.41	228.39	75.7	0.92	572.42
2004	5	VT	19.93	17.95	9.76	0	47.64
2004	5	WA	138.81	129.03	62.62	0.21	330.67
2004	5	WI	137.98	111.34	113.68	0	363
2004	5	WV	48.94	34.42	36.47	0.02	119.84
2004	5	WY	12.21	15.6	26.38	0	54.19
2004	6	AK	17.87	22.24	7.61	0	47.72
2004	6	AL	224.48	135.98	131.08	0	491.54
2004	6	AR	109.79	58.23	67.51	0	235.52
2004	6	AZ	259.35	186.97	57.97	0	504.29
2004	6	CA	848.28	1345.07	426.43	4.42	2624.2
2004	6	CO	107.02	109.69	54.5	0.08	271.29
2004	6	CT	133.3	126.91	37.5	1.18	298.89
2004	6	DC	16.01	61.1	0.96	1.86	79.93
2004	6	DE	32.38	28.9	20.67	0	81.95
2004	6	FL	972.54	591.01	97.62	0.63	1661.8
2004	6	GA	403.26	259.87	137.17	0.86	801.15
2004	6	HI	46.76	47.92	42.4	0	137.07
2004	6	IA	97.08	64.85	71.84	0	233.77
2004	6	ID	33.78	26.07	44.55	0	104.41
2004	6	IL	338.68	326.24	194.75	1.71	861.39
2004	6	IN	193.45	128.63	172.09	0.12	494.29
2004	6	KS	95.14	83.06	46.6	0	224.81
2004	6	KY	139.13	93.48	127.35	0	359.95
2004	6	LA	224.85	153.52	136.08	0.11	514.57
2004	6	MA	180.48	266.1	72.08	1.48	520.13
2004	6	MD	199.69	123.01	104.54	2.58	429.82
2004	6	ME	39.23	33.28	20.75	0	93.25
2004	6	MI	233.73	226.69	149.35	0.01	609.79
2004	6	MN	132.06	111.13	97.68	0.05	340.92
2004	6	MO	219.51	169.56	68.71	0.04	457.82
2004	6	MS	141.82	95.15	65.26	0	302.23
2004	6	MT	23.77	26.15	16.43	0	66.35
2004	6	NC	390.61	256.22	125.34	0	772.16
2004	6	ND	16.94	17.73	10	0	44.66
2004	6	NE	53.86	45.48	35.04	0	134.37
2004	6	NH	40.41	39.22	19.08	0	98.7
2004	6	NJ	297.33	381.2	82.96	2.52	764.02
2004	6	NM	42.98	58.22	28.43	0	129.64
2004	6	NV	108.49	67.38	86.82	0	262.68
2004	6	NY	548.4	849.24	127.66	17.76	1543.06
2004	6	OH	372.97	315.93	247.11	0.31	936.32
2004	6	OK	164.48	117.86	60.21	0	342.55
2004	6	OR	89.08	81.32	43.58	0.06	214.04
2004	6	PA	391.9	331.58	238.71	4.97	967.16
2004	6	RI	27.33	31.14	10.68	0	69.15
2004	6	SC	218.77	130.52	111.21	0	460.51
2004	6	SD	21.65	18.65	7.56	0	47.86
2004	6	TN	233.34	180.74	137.23	0.01	551.31
2004	6	TX	1237.77	751.7	532.33	0.5	2522.3
2004	6	UT	45.28	56.06	30.24	0.14	131.73
2004	6	VA	300.48	214.66	69.22	0.83	585.19
2004	6	VT	20.55	18.51	10.36	0	49.43
2004	6	WA	136.35	135.91	65.04	0.2	337.5
2004	6	WI	159.28	124.86	124.48	0	408.62
2004	6	WV	47.44	33.13	34.08	0.02	114.66
2004	6	WY	11.41	17.64	26.44	0	55.49
2004	7	AK	17.89	23.05	8.72	0	49.66
2004	7	AL	262.17	151.25	143.61	0	557.04
2004	7	AR	129.62	63	67.17	0	259.8
2004	7	AZ	307.94	194.05	58.23	0	560.22
2004	7	CA	913.5	1420.29	453.27	5.33	2792.39
2004	7	CO	124.5	121.93	57.56	0.09	304.07
2004	7	CT	142.8	128.7	43.3	1.36	316.17
2004	7	DC	18.7	77.96	1.78	3.78	102.23
2004	7	DE	38.94	30.54	19.84	0	89.31
2004	7	FL	1081.69	618.12	100.33	0.64	1800.79
2004	7	GA	482.33	280.05	151.04	0.93	914.35
2004	7	HI	49.22	50.85	45.53	0	145.6
2004	7	IA	125.88	75.78	74.51	0	276.17
2004	7	ID	37.73	26.42	49.35	0	113.5
2004	7	IL	415.9	364.5	207.47	2.5	990.37
2004	7	IN	221.65	134.91	177.07	0.11	533.75
2004	7	KS	118.03	93.07	46.41	0	257.51
2004	7	KY	152.24	97.43	129.22	0	378.89
2004	7	LA	261.42	165.29	141.72	0.11	568.55
2004	7	MA	203.57	280.96	76.67	1.84	563.04
2004	7	MD	222.14	138.45	135.22	3.49	499.3
2004	7	ME	42.13	36.02	21.65	0	99.8
2004	7	MI	272.46	269.18	152.35	0.02	694.01
2004	7	MN	170.54	130.48	105	0.06	406.09
2004	7	MO	259.82	186.32	66.88	0.04	513.06
2004	7	MS	165.22	102.7	70.34	0	338.26
2004	7	MT	26.39	28.42	18.06	0	72.87
2004	7	NC	457.5	282.29	145.32	0	885.11
2004	7	ND	19.82	20.18	11.16	0	51.16
2004	7	NE	68.76	51.03	41.36	0	161.15
2004	7	NH	45.64	44.3	20.81	0	110.74
2004	7	NJ	387.29	410.05	92.86	2.74	892.94
2004	7	NM	49.32	59.8	28.62	0	137.75
2004	7	NV	139.24	75.83	108.15	0	323.21
2004	7	NY	676.34	1002.85	130.52	18.81	1828.52
2004	7	OH	429.46	322.77	246.1	0.36	998.69
2004	7	OK	194.91	127.88	67.36	0	390.14
2004	7	OR	89.37	88.04	45.28	0.1	222.79
2004	7	PA	466.29	344.21	243	5.05	1058.55
2004	7	RI	34.11	35.84	11.16	0	81.1
2004	7	SC	250.43	141.55	123.94	0	515.92
2004	7	SD	26.12	21.44	8.41	0	55.98
2004	7	TN	259.59	185.51	131.54	0.01	576.65
2004	7	TX	1415.62	824.49	528.23	0.56	2768.9
2004	7	UT	64.83	52.08	30.95	0.14	147.99
2004	7	VA	356.11	242.45	74.01	0.84	673.41
2004	7	VT	22.98	20.36	10.49	0	53.83
2004	7	WA	132.85	141.85	69.3	0.22	344.23
2004	7	WI	178.63	129.07	126.57	0	434.27
2004	7	WV	57.33	35.25	34.2	0.02	126.8
2004	7	WY	13.23	18.03	26.58	0	57.84
2004	8	AK	17.99	23.6	7.61	0	49.2
2004	8	AL	244.88	146.25	142.14	0	533.27
2004	8	AR	133.74	62.97	73.25	0	269.95
2004	8	AZ	319.17	195.15	60.37	0	574.69
2004	8	CA	1058.99	1452.38	463.36	6.01	2980.74
2004	8	CO	127.41	123.12	53.01	0.08	303.62
2004	8	CT	154.57	130.12	42.06	1.22	327.97
2004	8	DC	19.75	76.69	1.4	2.16	100
2004	8	DE	40.39	30.44	19.77	0	90.6
2004	8	FL	1004.06	601.74	99.15	0.61	1705.56
2004	8	GA	464.66	286.81	153.97	0.89	906.34
2004	8	HI	51.99	53.45	46.22	0	151.66
2004	8	IA	111.4	69.89	75.68	0	256.96
2004	8	ID	36.6	27.01	39.31	0	102.91
2004	8	IL	369.63	342.99	221.58	2.22	936.42
2004	8	IN	213.73	136.13	182.83	0.11	532.79
2004	8	KS	112.62	92.53	47.73	0	252.89
2004	8	KY	142.47	99.09	132.48	0	374.05
2004	8	LA	287.19	176.62	155.17	0.12	619.1
2004	8	MA	219	282.63	76.2	1.81	579.64
2004	8	MD	234.84	135.85	137.81	2.53	511.03
2004	8	ME	45.41	36.47	20.99	0	102.87
2004	8	MI	258.18	270.08	153.6	0.01	681.86
2004	8	MN	154.03	119.55	94.07	0.07	367.72
2004	8	MO	234.46	180.23	68.46	0.04	483.18
2004	8	MS	170.88	104.64	69.5	0	345.02
2004	8	MT	27.19	30.33	18.44	0	75.96
2004	8	NC	431.82	280.23	154.95	0	867
2004	8	ND	19.78	20.11	11.26	0	51.15
2004	8	NE	68	50.07	42.88	0	160.94
2004	8	NH	49.72	44.98	21.31	0	116.01
2004	8	NJ	383.27	427.66	92.74	2.16	905.82
2004	8	NM	50.53	60.21	29.31	0	140.05
2004	8	NV	141.69	76.05	91.06	0	308.8
2004	8	NY	696.68	974.66	130.94	20.07	1822.35
2004	8	OH	406.41	328.88	245.48	0.31	981.08
2004	8	OK	185.36	124.36	65.05	0	374.76
2004	8	OR	93.16	85.85	48.17	0.09	227.28
2004	8	PA	464.06	342.34	248.38	5.11	1059.9
2004	8	RI	35.12	34.01	11.25	0	80.38
2004	8	SC	227.37	136.12	128.11	0	491.6
2004	8	SD	25.99	21.27	8.35	0	55.61
2004	8	TN	249.47	183.3	132.97	0.01	565.76
2004	8	TX	1445.64	833.3	551.83	0.55	2831.32
2004	8	UT	58.47	52.81	30.54	0.06	141.88
2004	8	VA	330.13	240	78.7	0.86	649.68
2004	8	VT	22.74	20	10.53	0	53.26
2004	8	WA	134.72	149.45	74.47	0.23	358.87
2004	8	WI	171.48	128.25	124.54	0	424.27
2004	8	WV	53.59	35.44	35.59	0.01	124.63
2004	8	WY	11.98	16.94	25.87	0	54.79
2004	9	AK	19.01	23.66	8.27	0	50.94
2004	9	AL	201.59	131.76	119.8	0	453.15
2004	9	AR	119.45	60.96	67.37	0	247.78
2004	9	AZ	275.72	191.29	57.18	0	524.19
2004	9	CA	987.34	1388.53	421.16	5.45	2802.47
2004	9	CO	117.84	118.33	52.25	0.09	288.51
2004	9	CT	111.17	105.76	31.98	0.97	249.88
2004	9	DC	10.59	67.14	1.24	2.2	81.17
2004	9	DE	39.4	28.96	19.38	0	87.74
2004	9	FL	949.15	580.2	95.2	0.64	1625.18
2004	9	GA	364.93	252.61	133.62	0.88	752.06
2004	9	HI	49.75	52.75	45.95	0	148.46
2004	9	IA	100.75	65.95	70.87	0	237.57
2004	9	ID	30.99	25.02	32.35	0	88.35
2004	9	IL	328.81	333.31	194.94	2.05	859.1
2004	9	IN	191.38	129.55	172.18	0.1	493.22
2004	9	KS	97.75	88.37	45.43	0	231.55
2004	9	KY	128.46	93.34	107.54	0	329.34
2004	9	LA	263.85	172.02	149.51	0.11	585.5
2004	9	MA	194.18	272.58	72.63	1.39	540.79
2004	9	MD	190	118	117.69	2.51	428.21
2004	9	ME	40.2	34.83	19.21	0	94.24
2004	9	MI	234.73	259.1	143.62	0.02	637.46
2004	9	MN	141.76	115.17	94.31	0.07	351.31
2004	9	MO	188.98	143.75	53.73	0.04	386.5
2004	9	MS	153.63	100.8	65.57	0	320.01
2004	9	MT	24.18	27.99	16.24	0	68.41
2004	9	NC	375.89	264.56	138.51	0	778.96
2004	9	ND	19.26	19.45	10.9	0	49.6
2004	9	NE	60.2	47.61	34.27	0	142.08
2004	9	NH	44.39	41.2	18.89	0	104.47
2004	9	NJ	302.52	369.98	96	2.42	770.93
