GSP,State,Year,Month
113138,AZ,1996,8
113138,AZ,1996,9
113138,AZ,1996,10
113138,AZ,1996,11
113138,AZ,1996,12
128099,AZ,1997,1
128099,AZ,1997,2
128099,AZ,1997,3
128099,AZ,1997,4
128099,AZ,1997,5
128099,AZ,1997,6
128099,AZ,1997,7
128099,AZ,1997,8
128099,AZ,1997,9
128099,AZ,1997,10
128099,AZ,1997,11
128099,AZ,1997,12
139289,AZ,1998,1
139289,AZ,1998,2
139289,AZ,1998,3
139289,AZ,1998,4
139289,AZ,1998,5
139289,AZ,1998,6
139289,AZ,1998,7
139289,AZ,1998,8
139289,AZ,1998,9
139289,AZ,1998,10
139289,AZ,1998,11
139289,AZ,1998,12
151188,AZ,1999,1
151188,AZ,1999,2
151188,AZ,1999,3
151188,AZ,1999,4
151188,AZ,1999,5
151188,AZ,1999,6
151188,AZ,1999,7
151188,AZ,1999,8
151188,AZ,1999,9
151188,AZ,1999,10
151188,AZ,1999,11
151188,AZ,1999,12
161901,AZ,2000,1
161901,AZ,2000,2
161901,AZ,2000,3
161901,AZ,2000,4
161901,AZ,2000,5
161901,AZ,2000,6
161901,AZ,2000,7
161901,AZ,2000,8
161901,AZ,2000,9
161901,AZ,2000,10
161901,AZ,2000,11
161901,AZ,2000,12
170174,AZ,2001,1
170174,AZ,2001,2
170174,AZ,2001,3
170174,AZ,2001,4
170174,AZ,2001,5
170174,AZ,2001,6
170174,AZ,2001,7
170174,AZ,2001,8
170174,AZ,2001,9
170174,AZ,2001,10
170174,AZ,2001,11
170174,AZ,2001,12
177106,AZ,2002,1
177106,AZ,2002,2
177106,AZ,2002,3
177106,AZ,2002,4
177106,AZ,2002,5
177106,AZ,2002,6
177106,AZ,2002,7
177106,AZ,2002,8
177106,AZ,2002,9
177106,AZ,2002,10
177106,AZ,2002,11
177106,AZ,2002,12
189139,AZ,2003,1
189139,AZ,2003,2
189139,AZ,2003,3
189139,AZ,2003,4
189139,AZ,2003,5
189139,AZ,2003,6
189139,AZ,2003,7
189139,AZ,2003,8
189139,AZ,2003,9
189139,AZ,2003,10
189139,AZ,2003,11
189139,AZ,2003,12
201287,AZ,2004,1
201287,AZ,2004,2
201287,AZ,2004,3
201287,AZ,2004,4
201287,AZ,2004,5
201287,AZ,2004,6
201287,AZ,2004,7
201287,AZ,2004,8
201287,AZ,2004,9
201287,AZ,2004,10
201287,AZ,2004,11
201287,AZ,2004,12
219858.1,AZ,2005,1
219858.1,AZ,2005,2
219858.1,AZ,2005,3
225360.6,AZ,2005,4
225360.6,AZ,2005,5
225360.6,AZ,2005,6
232317.0,AZ,2005,7
232317.0,AZ,2005,8
232317.0,AZ,2005,9
235388.9,AZ,2005,10
235388.9,AZ,2005,11
235388.9,AZ,2005,12
242446.7,AZ,2006,1
242446.7,AZ,2006,2
242446.7,AZ,2006,3
245035.7,AZ,2006,4
245035.7,AZ,2006,5
245035.7,AZ,2006,6
250166.7,AZ,2006,7
250166.7,AZ,2006,8
250166.7,AZ,2006,9
255273.5,AZ,2006,10
255273.5,AZ,2006,11
255273.5,AZ,2006,12
257952.0,AZ,2007,1
257952.0,AZ,2007,2
257952.0,AZ,2007,3
261341.6,AZ,2007,4
261341.6,AZ,2007,5
261341.6,AZ,2007,6
265246.0,AZ,2007,7
265246.0,AZ,2007,8
265246.0,AZ,2007,9
264748.5,AZ,2007,10
264748.5,AZ,2007,11
264748.5,AZ,2007,12
262590.9,AZ,2008,1
262590.9,AZ,2008,2
262590.9,AZ,2008,3
261815.6,AZ,2008,4
261815.6,AZ,2008,5
261815.6,AZ,2008,6
259923.5,AZ,2008,7
259923.5,AZ,2008,8
259923.5,AZ,2008,9
253136.8,AZ,2008,10
253136.8,AZ,2008,11
253136.8,AZ,2008,12
246491.2,AZ,2009,1
246491.2,AZ,2009,2
246491.2,AZ,2009,3
242639.5,AZ,2009,4
242639.5,AZ,2009,5
242639.5,AZ,2009,6
241157.0,AZ,2009,7
241157.0,AZ,2009,8
241157.0,AZ,2009,9
245430.0,AZ,2009,10
245430.0,AZ,2009,11
245430.0,AZ,2009,12
243046.2,AZ,2010,1
243046.2,AZ,2010,2
243046.2,AZ,2010,3
246941.1,AZ,2010,4
246941.1,AZ,2010,5
246941.1,AZ,2010,6
249806.6,AZ,2010,7
249806.6,AZ,2010,8
249806.6,AZ,2010,9
253045.9,AZ,2010,10
253045.9,AZ,2010,11
253045.9,AZ,2010,12
253385.8,AZ,2011,1
253385.8,AZ,2011,2
253385.8,AZ,2011,3
255954.1,AZ,2011,4
255954.1,AZ,2011,5
255954.1,AZ,2011,6
258524.2,AZ,2011,7
258524.2,AZ,2011,8
258524.2,AZ,2011,9
263927.2,AZ,2011,10
263927.2,AZ,2011,11
263927.2,AZ,2011,12
266136.4,AZ,2012,1
266136.4,AZ,2012,2
266136.4,AZ,2012,3
268498.6,AZ,2012,4
268498.6,AZ,2012,5
268498.6,AZ,2012,6
268334.3,AZ,2012,7
268334.3,AZ,2012,8
268334.3,AZ,2012,9
270186.0,AZ,2012,10
270186.0,AZ,2012,11
270186.0,AZ,2012,12
272513.9,AZ,2013,1
272513.9,AZ,2013,2
272513.9,AZ,2013,3
273510.7,AZ,2013,4
273510.7,AZ,2013,5
273510.7,AZ,2013,6
275886.9,AZ,2013,7
275886.9,AZ,2013,8
275886.9,AZ,2013,9
278884.8,AZ,2013,10
278884.8,AZ,2013,11
278884.8,AZ,2013,12
279997.5,AZ,2014,1
279997.5,AZ,2014,2
279997.5,AZ,2014,3
282909.9,AZ,2014,4
282909.9,AZ,2014,5
282909.9,AZ,2014,6
287011.8,AZ,2014,7
287011.8,AZ,2014,8
287011.8,AZ,2014,9
288375.9,AZ,2014,10
288375.9,AZ,2014,11
288375.9,AZ,2014,12
292741.3,AZ,2015,1
292741.3,AZ,2015,2
292741.3,AZ,2015,3
296583.9,AZ,2015,4
296583.9,AZ,2015,5
296583.9,AZ,2015,6
297387.6,AZ,2015,7
297387.6,AZ,2015,8
297387.6,AZ,2015,9
301752.9,AZ,2015,10
301752.9,AZ,2015,11
301752.9,AZ,2015,12
303516.6,AZ,2016,1
303516.6,AZ,2016,2
303516.6,AZ,2016,3
309735.4,AZ,2016,4
309735.4,AZ,2016,5
309735.4,AZ,2016,6
314596.0,AZ,2016,7
314596.0,AZ,2016,8
314596.0,AZ,2016,9
315867.7,AZ,2016,10
315867.7,AZ,2016,11
315867.7,AZ,2016,12
320908.1,AZ,2017,1
320908.1,AZ,2017,2
320908.1,AZ,2017,3
322740.8,AZ,2017,4
322740.8,AZ,2017,5
322740.8,AZ,2017,6
329563.9,AZ,2017,7
329563.9,AZ,2017,8
329563.9,AZ,2017,9
332570.3,AZ,2017,10
332570.3,AZ,2017,11
332570.3,AZ,2017,12
338566.2,AZ,2018,1
338566.2,AZ,2018,2
338566.2,AZ,2018,3
344635.7,AZ,2018,4
344635.7,AZ,2018,5
344635.7,AZ,2018,6
349850.5,AZ,2018,7
349850.5,AZ,2018,8
349850.5,AZ,2018,9
349850.5,AZ,2018,10
349850.5,AZ,2018,11
349850.5,AZ,2018,12
734406,CA,1989,1
734406,CA,1989,2
734406,CA,1989,3
734406,CA,1989,4
734406,CA,1989,5
734406,CA,1989,6
734406,CA,1989,7
734406,CA,1989,8
734406,CA,1989,9
734406,CA,1989,10
734406,CA,1989,11
734406,CA,1989,12
788322,CA,1990,1
788322,CA,1990,2
788322,CA,1990,3
788322,CA,1990,4
788322,CA,1990,5
788322,CA,1990,6
788322,CA,1990,7
788322,CA,1990,8
788322,CA,1990,9
788322,CA,1990,10
788322,CA,1990,11
788322,CA,1990,12
801193,CA,1991,1
801193,CA,1991,2
801193,CA,1991,3
801193,CA,1991,4
801193,CA,1991,5
801193,CA,1991,6
801193,CA,1991,7
801193,CA,1991,8
801193,CA,1991,9
801193,CA,1991,10
801193,CA,1991,11
801193,CA,1991,12
819389,CA,1992,1
819389,CA,1992,2
819389,CA,1992,3
819389,CA,1992,4
819389,CA,1992,5
819389,CA,1992,6
819389,CA,1992,7
819389,CA,1992,8
819389,CA,1992,9
819389,CA,1992,10
819389,CA,1992,11
819389,CA,1992,12
833656,CA,1993,1
833656,CA,1993,2
833656,CA,1993,3
833656,CA,1993,4
833656,CA,1993,5
833656,CA,1993,6
833656,CA,1993,7
833656,CA,1993,8
833656,CA,1993,9
833656,CA,1993,10
833656,CA,1993,11
833656,CA,1993,12
862481,CA,1994,1
862481,CA,1994,2
862481,CA,1994,3
862481,CA,1994,4
862481,CA,1994,5
862481,CA,1994,6
862481,CA,1994,7
862481,CA,1994,8
862481,CA,1994,9
862481,CA,1994,10
862481,CA,1994,11
862481,CA,1994,12
908963,CA,1995,1
908963,CA,1995,2
908963,CA,1995,3
908963,CA,1995,4
908963,CA,1995,5
908963,CA,1995,6
908963,CA,1995,7
908963,CA,1995,8
908963,CA,1995,9
908963,CA,1995,10
908963,CA,1995,11
908963,CA,1995,12
958476,CA,1996,1
958476,CA,1996,2
958476,CA,1996,3
958476,CA,1996,4
958476,CA,1996,5
958476,CA,1996,6
958476,CA,1996,7
958476,CA,1996,8
958476,CA,1996,9
958476,CA,1996,10
958476,CA,1996,11
958476,CA,1996,12
1.03785e+006,CA,1997,1
1.03785e+006,CA,1997,2
1.03785e+006,CA,1997,3
1.03785e+006,CA,1997,4
1.03785e+006,CA,1997,5
1.03785e+006,CA,1997,6
1.03785e+006,CA,1997,7
1.03785e+006,CA,1997,8
1.03785e+006,CA,1997,9
1.03785e+006,CA,1997,10
1.03785e+006,CA,1997,11
1.03785e+006,CA,1997,12
1.1128e+006,CA,1998,1
1.1128e+006,CA,1998,2
1.1128e+006,CA,1998,3
1.1128e+006,CA,1998,4
1.1128e+006,CA,1998,5
1.1128e+006,CA,1998,6
1.1128e+006,CA,1998,7
1.1128e+006,CA,1998,8
1.1128e+006,CA,1998,9
1.1128e+006,CA,1998,10
1.1128e+006,CA,1998,11
1.1128e+006,CA,1998,12
1.21022e+006,CA,1999,1
1.21022e+006,CA,1999,2
1.21022e+006,CA,1999,3
1.21022e+006,CA,1999,4
1.21022e+006,CA,1999,5
1.21022e+006,CA,1999,6
1.21022e+006,CA,1999,7
1.21022e+006,CA,1999,8
1.21022e+006,CA,1999,9
1.21022e+006,CA,1999,10
1.21022e+006,CA,1999,11
1.21022e+006,CA,1999,12
1.31734e+006,CA,2000,1
1.31734e+006,CA,2000,2
1.31734e+006,CA,2000,3
1.31734e+006,CA,2000,4
1.31734e+006,CA,2000,5
1.31734e+006,CA,2000,6
1.31734e+006,CA,2000,7
1.31734e+006,CA,2000,8
1.31734e+006,CA,2000,9
1.31734e+006,CA,2000,10
1.31734e+006,CA,2000,11
1.31734e+006,CA,2000,12
1.33805e+006,CA,2001,1
1.33805e+006,CA,2001,2
1.33805e+006,CA,2001,3
1.33805e+006,CA,2001,4
1.33805e+006,CA,2001,5
1.33805e+006,CA,2001,6
1.33805e+006,CA,2001,7
1.33805e+006,CA,2001,8
1.33805e+006,CA,2001,9
1.33805e+006,CA,2001,10
1.33805e+006,CA,2001,11
1.33805e+006,CA,2001,12
1.38575e+006,CA,2002,1
1.38575e+006,CA,2002,2
1.38575e+006,CA,2002,3
1.38575e+006,CA,2002,4
1.38575e+006,CA,2002,5
1.38575e+006,CA,2002,6
1.38575e+006,CA,2002,7
1.38575e+006,CA,2002,8
1.38575e+006,CA,2002,9
1.38575e+006,CA,2002,10
1.38575e+006,CA,2002,11
1.38575e+006,CA,2002,12
1.4603e+006,CA,2003,1
1.4603e+006,CA,2003,2
1.4603e+006,CA,2003,3
1.4603e+006,CA,2003,4
1.4603e+006,CA,2003,5
1.4603e+006,CA,2003,6
1.4603e+006,CA,2003,7
1.4603e+006,CA,2003,8
1.4603e+006,CA,2003,9
1.4603e+006,CA,2003,10
1.4603e+006,CA,2003,11
1.4603e+006,CA,2003,12
1.5712e+006,CA,2004,1
1.5712e+006,CA,2004,2
1.5712e+006,CA,2004,3
1.5712e+006,CA,2004,4
1.5712e+006,CA,2004,5
1.5712e+006,CA,2004,6
1.5712e+006,CA,2004,7
1.5712e+006,CA,2004,8
1.5712e+006,CA,2004,9
1.5712e+006,CA,2004,10
1.5712e+006,CA,2004,11
1.5712e+006,CA,2004,12
1711573.3,CA,2005,1
1711573.3,CA,2005,2
1711573.3,CA,2005,3
1734383.7,CA,2005,4
1734383.7,CA,2005,5
1734383.7,CA,2005,6
1771679.5,CA,2005,7
1771679.5,CA,2005,8
1771679.5,CA,2005,9
1797828.4,CA,2005,10
1797828.4,CA,2005,11
1797828.4,CA,2005,12
1852200.0,CA,2006,1
1852200.0,CA,2006,2
1852200.0,CA,2006,3
1859177.9,CA,2006,4
1859177.9,CA,2006,5
1859177.9,CA,2006,6
1883269.3,CA,2006,7
1883269.3,CA,2006,8
1883269.3,CA,2006,9
1904301.9,CA,2006,10
1904301.9,CA,2006,11
1904301.9,CA,2006,12
1916188.9,CA,2007,1
1916188.9,CA,2007,2
1916188.9,CA,2007,3
1940770.5,CA,2007,4
1940770.5,CA,2007,5
1940770.5,CA,2007,6
1966137.7,CA,2007,7
1966137.7,CA,2007,8
1966137.7,CA,2007,9
2000327.0,CA,2007,10
2000327.0,CA,2007,11
2000327.0,CA,2007,12
1971753.2,CA,2008,1
1971753.2,CA,2008,2
1971753.2,CA,2008,3
2012750.2,CA,2008,4
2012750.2,CA,2008,5
2012750.2,CA,2008,6
2019835.1,CA,2008,7
2019835.1,CA,2008,8
2019835.1,CA,2008,9
1958374.3,CA,2008,10
1958374.3,CA,2008,11
1958374.3,CA,2008,12
1946951.6,CA,2009,1
1946951.6,CA,2009,2
1946951.6,CA,2009,3
1912526.5,CA,2009,4
1912526.5,CA,2009,5
1912526.5,CA,2009,6
1903464.3,CA,2009,7
1903464.3,CA,2009,8
1903464.3,CA,2009,9
1917304.9,CA,2009,10
1917304.9,CA,2009,11
1917304.9,CA,2009,12
1942648.5,CA,2010,1
1942648.5,CA,2010,2
1942648.5,CA,2010,3
1959030.0,CA,2010,4
1959030.0,CA,2010,5
1959030.0,CA,2010,6
1972332.3,CA,2010,7
1972332.3,CA,2010,8
1972332.3,CA,2010,9
2024447.3,CA,2010,10
2024447.3,CA,2010,11
2024447.3,CA,2010,12
2030621.9,CA,2011,1
2030621.9,CA,2011,2
2030621.9,CA,2011,3
2047761.8,CA,2011,4
2047761.8,CA,2011,5
2047761.8,CA,2011,6
2054554.0,CA,2011,7
2054554.0,CA,2011,8
2054554.0,CA,2011,9
2067289.5,CA,2011,10
2067289.5,CA,2011,11
2067289.5,CA,2011,12
2110366.4,CA,2012,1
2110366.4,CA,2012,2
2110366.4,CA,2012,3
2125748.5,CA,2012,4
2125748.5,CA,2012,5
2125748.5,CA,2012,6
2149461.7,CA,2012,7
2149461.7,CA,2012,8
2149461.7,CA,2012,9
2192412.4,CA,2012,10
2192412.4,CA,2012,11
2192412.4,CA,2012,12
2203605.7,CA,2013,1
2203605.7,CA,2013,2
2203605.7,CA,2013,3
2231370.7,CA,2013,4
2231370.7,CA,2013,5
2231370.7,CA,2013,6
2273105.2,CA,2013,7
2273105.2,CA,2013,8
2273105.2,CA,2013,9
2343003.1,CA,2013,10
2343003.1,CA,2013,11
2343003.1,CA,2013,12
2332011.4,CA,2014,1
2332011.4,CA,2014,2
2332011.4,CA,2014,3
2374452.8,CA,2014,4
2374452.8,CA,2014,5
2374452.8,CA,2014,6
2431124.7,CA,2014,7
2431124.7,CA,2014,8
2431124.7,CA,2014,9
2448619.5,CA,2014,10
2448619.5,CA,2014,11
2448619.5,CA,2014,12
2506184.6,CA,2015,1
2506184.6,CA,2015,2
2506184.6,CA,2015,3
2560443.5,CA,2015,4
2560443.5,CA,2015,5
2560443.5,CA,2015,6
2574591.4,CA,2015,7
2574591.4,CA,2015,8
2574591.4,CA,2015,9
2587307.9,CA,2015,10
2587307.9,CA,2015,11
2587307.9,CA,2015,12
2628002.0,CA,2016,1
2628002.0,CA,2016,2
2628002.0,CA,2016,3
2650871.1,CA,2016,4
2650871.1,CA,2016,5
2650871.1,CA,2016,6
2681068.4,CA,2016,7
2681068.4,CA,2016,8
2681068.4,CA,2016,9
2701454.0,CA,2016,10
2701454.0,CA,2016,11
2701454.0,CA,2016,12
2733997.1,CA,2017,1
2733997.1,CA,2017,2
2733997.1,CA,2017,3
2779779.9,CA,2017,4
2779779.9,CA,2017,5
2779779.9,CA,2017,6
2812060.1,CA,2017,7
2812060.1,CA,2017,8
2812060.1,CA,2017,9
2864566.3,CA,2017,10
2864566.3,CA,2017,11
2864566.3,CA,2017,12
2888220.5,CA,2018,1
2888220.5,CA,2018,2
2888220.5,CA,2018,3
2935331.7,CA,2018,4
2935331.7,CA,2018,5
2935331.7,CA,2018,6
2971045.3,CA,2018,7
2971045.3,CA,2018,8
2971045.3,CA,2018,9
2971045.3,CA,2018,10
2971045.3,CA,2018,11
2971045.3,CA,2018,12
69618,CO,1989,1
69618,CO,1989,2
69618,CO,1989,3
69618,CO,1989,4
69618,CO,1989,5
69618,CO,1989,6
69618,CO,1989,7
69618,CO,1989,8
69618,CO,1989,9
69618,CO,1989,10
69618,CO,1989,11
69618,CO,1989,12
74206,CO,1990,1
74206,CO,1990,2
74206,CO,1990,3
74206,CO,1990,4
74206,CO,1990,5
74206,CO,1990,6
74206,CO,1990,7
74206,CO,1990,8
74206,CO,1990,9
74206,CO,1990,10
74206,CO,1990,11
74206,CO,1990,12
78624,CO,1991,1
78624,CO,1991,2
78624,CO,1991,3
78624,CO,1991,4
78624,CO,1991,5
78624,CO,1991,6
78624,CO,1991,7
78624,CO,1991,8
78624,CO,1991,9
78624,CO,1991,10
78624,CO,1991,11
78624,CO,1991,12
85110,CO,1992,1
85110,CO,1992,2
85110,CO,1992,3
85110,CO,1992,4
85110,CO,1992,5
85110,CO,1992,6
85110,CO,1992,7
85110,CO,1992,8
85110,CO,1992,9
85110,CO,1992,10
85110,CO,1992,11
85110,CO,1992,12
92540,CO,1993,1
92540,CO,1993,2
92540,CO,1993,3
92540,CO,1993,4
92540,CO,1993,5
92540,CO,1993,6
92540,CO,1993,7
92540,CO,1993,8
92540,CO,1993,9
92540,CO,1993,10
92540,CO,1993,11
92540,CO,1993,12
100434,CO,1994,1
100434,CO,1994,2
100434,CO,1994,3
100434,CO,1994,4
100434,CO,1994,5
100434,CO,1994,6
100434,CO,1994,7
100434,CO,1994,8
100434,CO,1994,9
100434,CO,1994,10
100434,CO,1994,11
100434,CO,1994,12
108043,CO,1995,1
108043,CO,1995,2
108043,CO,1995,3
108043,CO,1995,4
108043,CO,1995,5
108043,CO,1995,6
108043,CO,1995,7
108043,CO,1995,8
108043,CO,1995,9
108043,CO,1995,10
108043,CO,1995,11
108043,CO,1995,12
116045,CO,1996,1
116045,CO,1996,2
116045,CO,1996,3
116045,CO,1996,4
116045,CO,1996,5
116045,CO,1996,6
116045,CO,1996,7
116045,CO,1996,8
116045,CO,1996,9
116045,CO,1996,10
116045,CO,1996,11
116045,CO,1996,12
133170,CO,1997,1
133170,CO,1997,2
133170,CO,1997,3
133170,CO,1997,4
133170,CO,1997,5
133170,CO,1997,6
133170,CO,1997,7
133170,CO,1997,8
133170,CO,1997,9
133170,CO,1997,10
133170,CO,1997,11
133170,CO,1997,12
142236,CO,1998,1
142236,CO,1998,2
142236,CO,1998,3
142236,CO,1998,4
142236,CO,1998,5
142236,CO,1998,6
142236,CO,1998,7
142236,CO,1998,8
142236,CO,1998,9
142236,CO,1998,10
142236,CO,1998,11
142236,CO,1998,12
155388,CO,1999,1
155388,CO,1999,2
155388,CO,1999,3
155388,CO,1999,4
155388,CO,1999,5
155388,CO,1999,6
155388,CO,1999,7
155388,CO,1999,8
155388,CO,1999,9
155388,CO,1999,10
155388,CO,1999,11
155388,CO,1999,12
171930,CO,2000,1
171930,CO,2000,2
171930,CO,2000,3
171930,CO,2000,4
171930,CO,2000,5
171930,CO,2000,6
171930,CO,2000,7
171930,CO,2000,8
171930,CO,2000,9
171930,CO,2000,10
171930,CO,2000,11
171930,CO,2000,12
180934,CO,2001,1
180934,CO,2001,2
180934,CO,2001,3
180934,CO,2001,4
180934,CO,2001,5
180934,CO,2001,6
180934,CO,2001,7
180934,CO,2001,8
180934,CO,2001,9
180934,CO,2001,10
180934,CO,2001,11
180934,CO,2001,12
186435,CO,2002,1
186435,CO,2002,2
186435,CO,2002,3
186435,CO,2002,4
186435,CO,2002,5
186435,CO,2002,6
186435,CO,2002,7
186435,CO,2002,8
186435,CO,2002,9
186435,CO,2002,10
186435,CO,2002,11
186435,CO,2002,12
191820,CO,2003,1
191820,CO,2003,2
191820,CO,2003,3
191820,CO,2003,4
191820,CO,2003,5
191820,CO,2003,6
191820,CO,2003,7
191820,CO,2003,8
191820,CO,2003,9
191820,CO,2003,10
191820,CO,2003,11
191820,CO,2003,12
201656,CO,2004,1
201656,CO,2004,2
201656,CO,2004,3
201656,CO,2004,4
201656,CO,2004,5
201656,CO,2004,6
201656,CO,2004,7
201656,CO,2004,8
201656,CO,2004,9
201656,CO,2004,10
201656,CO,2004,11
201656,CO,2004,12
215478.2,CO,2005,1
215478.2,CO,2005,2
215478.2,CO,2005,3
218305.0,CO,2005,4
218305.0,CO,2005,5
218305.0,CO,2005,6
222591.4,CO,2005,7
222591.4,CO,2005,8
222591.4,CO,2005,9
223256.9,CO,2005,10
223256.9,CO,2005,11
223256.9,CO,2005,12
228383.5,CO,2006,1
228383.5,CO,2006,2
228383.5,CO,2006,3
228830.1,CO,2006,4
228830.1,CO,2006,5
228830.1,CO,2006,6
233325.9,CO,2006,7
233325.9,CO,2006,8
233325.9,CO,2006,9
234284.1,CO,2006,10
234284.1,CO,2006,11
234284.1,CO,2006,12
237999.4,CO,2007,1
237999.4,CO,2007,2
237999.4,CO,2007,3
243746.7,CO,2007,4
243746.7,CO,2007,5
243746.7,CO,2007,6
247755.1,CO,2007,7
247755.1,CO,2007,8
247755.1,CO,2007,9
254672.7,CO,2007,10
254672.7,CO,2007,11
254672.7,CO,2007,12
252677.0,CO,2008,1
252677.0,CO,2008,2
252677.0,CO,2008,3
258252.8,CO,2008,4
258252.8,CO,2008,5
258252.8,CO,2008,6
259015.8,CO,2008,7
259015.8,CO,2008,8
259015.8,CO,2008,9
252321.8,CO,2008,10
252321.8,CO,2008,11
252321.8,CO,2008,12
249851.6,CO,2009,1
249851.6,CO,2009,2
249851.6,CO,2009,3
245713.0,CO,2009,4
245713.0,CO,2009,5
245713.0,CO,2009,6
248103.5,CO,2009,7
248103.5,CO,2009,8
248103.5,CO,2009,9
250706.5,CO,2009,10
250706.5,CO,2009,11
250706.5,CO,2009,12
251071.9,CO,2010,1
251071.9,CO,2010,2
251071.9,CO,2010,3
252281.3,CO,2010,4
252281.3,CO,2010,5
252281.3,CO,2010,6
255674.6,CO,2010,7
255674.6,CO,2010,8
255674.6,CO,2010,9
261534.0,CO,2010,10
261534.0,CO,2010,11
261534.0,CO,2010,12
260696.3,CO,2011,1
260696.3,CO,2011,2
260696.3,CO,2011,3
263665.8,CO,2011,4
263665.8,CO,2011,5
263665.8,CO,2011,6
265350.5,CO,2011,7
265350.5,CO,2011,8
265350.5,CO,2011,9
268013.8,CO,2011,10
268013.8,CO,2011,11
268013.8,CO,2011,12
270562.4,CO,2012,1
270562.4,CO,2012,2
270562.4,CO,2012,3
272837.5,CO,2012,4
272837.5,CO,2012,5
272837.5,CO,2012,6
273457.3,CO,2012,7
273457.3,CO,2012,8
273457.3,CO,2012,9
277220.8,CO,2012,10
277220.8,CO,2012,11
277220.8,CO,2012,12
283479.7,CO,2013,1
283479.7,CO,2013,2
283479.7,CO,2013,3
285160.9,CO,2013,4
285160.9,CO,2013,5
285160.9,CO,2013,6
290188.1,CO,2013,7
290188.1,CO,2013,8
290188.1,CO,2013,9
294391.9,CO,2013,10
294391.9,CO,2013,11
294391.9,CO,2013,12
298280.5,CO,2014,1
298280.5,CO,2014,2
298280.5,CO,2014,3
303873.2,CO,2014,4
303873.2,CO,2014,5
303873.2,CO,2014,6
309285.9,CO,2014,7
309285.9,CO,2014,8
309285.9,CO,2014,9
314008.3,CO,2014,10
314008.3,CO,2014,11
314008.3,CO,2014,12
313798.5,CO,2015,1
313798.5,CO,2015,2
313798.5,CO,2015,3
317165.0,CO,2015,4
317165.0,CO,2015,5
317165.0,CO,2015,6
319262.5,CO,2015,7
319262.5,CO,2015,8
319262.5,CO,2015,9
321685.7,CO,2015,10
321685.7,CO,2015,11
321685.7,CO,2015,12
320014.5,CO,2016,1
320014.5,CO,2016,2
320014.5,CO,2016,3
326277.7,CO,2016,4
326277.7,CO,2016,5
326277.7,CO,2016,6
331814.6,CO,2016,7
331814.6,CO,2016,8
331814.6,CO,2016,9
335948.3,CO,2016,10
335948.3,CO,2016,11
335948.3,CO,2016,12
338483.1,CO,2017,1
338483.1,CO,2017,2
338483.1,CO,2017,3
341455.4,CO,2017,4
341455.4,CO,2017,5
341455.4,CO,2017,6
347564.6,CO,2017,7
347564.6,CO,2017,8
347564.6,CO,2017,9
353429.1,CO,2017,10
353429.1,CO,2017,11
353429.1,CO,2017,12
356443.2,CO,2018,1
356443.2,CO,2018,2
356443.2,CO,2018,3
363845.1,CO,2018,4
363845.1,CO,2018,5
363845.1,CO,2018,6
369160.3,CO,2018,7
369160.3,CO,2018,8
369160.3,CO,2018,9
369160.3,CO,2018,10
369160.3,CO,2018,11
369160.3,CO,2018,12
94578,CT,1989,1
94578,CT,1989,2
94578,CT,1989,3
94578,CT,1989,4
94578,CT,1989,5
94578,CT,1989,6
94578,CT,1989,7
94578,CT,1989,8
94578,CT,1989,9
94578,CT,1989,10
94578,CT,1989,11
94578,CT,1989,12
98976,CT,1990,1
98976,CT,1990,2
98976,CT,1990,3
98976,CT,1990,4
98976,CT,1990,5
98976,CT,1990,6
98976,CT,1990,7
98976,CT,1990,8
98976,CT,1990,9
98976,CT,1990,10
98976,CT,1990,11
98976,CT,1990,12
100229,CT,1991,1
100229,CT,1991,2
100229,CT,1991,3
100229,CT,1991,4
100229,CT,1991,5
100229,CT,1991,6
100229,CT,1991,7
100229,CT,1991,8
100229,CT,1991,9
100229,CT,1991,10
100229,CT,1991,11
100229,CT,1991,12
104171,CT,1992,1
104171,CT,1992,2
104171,CT,1992,3
104171,CT,1992,4
104171,CT,1992,5
104171,CT,1992,6
104171,CT,1992,7
104171,CT,1992,8
104171,CT,1992,9
104171,CT,1992,10
104171,CT,1992,11
104171,CT,1992,12
106319,CT,1993,1
106319,CT,1993,2
106319,CT,1993,3
106319,CT,1993,4
106319,CT,1993,5
106319,CT,1993,6
106319,CT,1993,7
106319,CT,1993,8
106319,CT,1993,9
106319,CT,1993,10
106319,CT,1993,11
106319,CT,1993,12
111171,CT,1994,1
111171,CT,1994,2
111171,CT,1994,3
111171,CT,1994,4
111171,CT,1994,5
111171,CT,1994,6
111171,CT,1994,7
111171,CT,1994,8
111171,CT,1994,9
111171,CT,1994,10
111171,CT,1994,11
111171,CT,1994,12
120800,CT,1995,1
120800,CT,1995,2
120800,CT,1995,3
120800,CT,1995,4
120800,CT,1995,5
120800,CT,1995,6
120800,CT,1995,7
120800,CT,1995,8
120800,CT,1995,9
120800,CT,1995,10
120800,CT,1995,11
120800,CT,1995,12
126744,CT,1996,1
126744,CT,1996,2
126744,CT,1996,3
126744,CT,1996,4
126744,CT,1996,5
126744,CT,1996,6
126744,CT,1996,7
126744,CT,1996,8
126744,CT,1996,9
126744,CT,1996,10
126744,CT,1996,11
126744,CT,1996,12
137691,CT,1997,1
137691,CT,1997,2
137691,CT,1997,3
137691,CT,1997,4
137691,CT,1997,5
137691,CT,1997,6
137691,CT,1997,7
137691,CT,1997,8
137691,CT,1997,9
137691,CT,1997,10
137691,CT,1997,11
